band	focal	pos	frequencies	ld	true_region_size	matched_region_size	matched_start	matched_end	region_gen_size	matched_gen_size	selection_snp_count	selection_snp_count_50kb	selection_snp_count_100kb	selection_snp_count_200kb	num_gene_overlaps	meiotic_genes	meiotic_genes_all	gene_overlap_strong	gwas	eqtl
12p11.21	0	121343893	0.43 0.52 0.37 0.56 0.34	0.0 0.01 0.03 0.26 0.95	175629	175629	121256078	121431707	0.02	0.06	0	0	0	0	4	1	0	0	"Age asthma diagnosed(rs35604151:0.62:0.77);Allergic disease (asthma, hay fever and/or eczema) (age of onset)(rs9431:0.76:0.03);Allergic disease (asthma, hay fever and/or eczema) (multivariate analysis)(rs9431:0.76:0.03);Allergic disease (asthma, hay fever or eczema)(rs2393717:0.85:NA;rs1718188:1:0.04);Allergic rhinitis(rs2461475:0.75:NA);Anorexia nervosa, attention-deficit/hyperactivity disorder, autism spectrum disorder, bipolar disorder, major depression, obsessive-compulsive disorder, schizophrenia, or Tourette syndrome (pleiotropy)(rs2047568:0.67:NA);Appendicular lean mass(rs200192701:0.71:0.01;rs1718188:1:0.01);Asthma(rs625228:0.99:NA);Depression(rs3213572:0.67:NA);Depressive symptoms(rs11611087:0.68:0.01);Eczema(rs3213567:0.85:NA);Educational attainment (MTAG) [MTAG](rs660549:0.97:0.01);Eosinophil counts(rs1718188:1:0.02;rs1718188:1:0.02);Eosinophill count(rs1718188:1:0.01);Hay fever and/or eczema(rs2393717:0.85:NA);Hayfever, allergic rhinitis or eczema | blood clot, dvt, bronchitis, emphysema, asthma, rhinitis, eczema, allergy diagnosed by doctor(rs3213567:0.85:NA;rs1718188:1:0.03);Height(rs7137504:0.65:-0.01);Low density lipoprotein cholesterol levels(rs1718188:1:-0.01);Major depressive disorder(rs35905305:0.68:NA);None of the above | blood clot, dvt, bronchitis, emphysema, asthma, rhinitis, eczema, allergy diagnosed by doctor(rs1718188:1:-0.03);Platelet count(rs1718188:1:0.01);Plateletcrit(rs1718188:1:0.02);Red cell distribution width(rs1718188:1:-0.01);Relative age of first facial hair(rs1221386678:0.63:-0.01;rs1718188:1:0.01);Serum metabolite levels [butyrylcarnitine](rs4454799:0.66:NA);Sex hormone-binding globulin levels adjusted for BMI(rs1718188:1:0.01;rs1718188:1:0.01);Sex hormone-binding globulin levels(rs1718188:1:0.01;rs1718188:1:0.01);Standing height(rs1718188:1:0.09);White blood cell count(rs1718188:1:0.01;rs1718188:1:0.01)"	ACADS(eqtl:0.8:rs1718188);CAMKK2(eqtl:0.4:rs1718188);COQ5(eqtl:0.1:rs1718188);OASL(eqtl:0.6:rs1718188);P2RX4(eqtl:0.7:rs1718188);P2RX7(eqtl:0.1:rs1718188);SPPL3(eqtl:0.9:rs1718188)
12p11.1	1	33989289	0.41 0.17 0.28 0.08 0.4	0.0 0.01 0.02 0.1 0.25	172490	172489	33907109	34079598	0.03	0.03	0	0	0	0	0	0	0	0	Heart rate response to recovery post exercise [females](rs1384590:0.8:-0.69);Heart rate response to recovery post exercise [males](rs1384590:0.8:-0.5);Heart rate response to recovery post exercise(rs2218650:0.79:-0.6);Morning person(rs1906136:0.61:NA);Serum 25-Hydroxyvitamin D levels(rs7306334:0.81:0.01);Snoring [adjusted for BMI](rs10844664:0.93:NA);Waist-hip index(rs34353125:0.71:NA);Waist-hip ratio(rs10844642:0.82:NA;rs2200155:0.8:-0.01);Waist-to-hip ratio adjusted for BMI(rs10844642:0.82:-0.01;rs7308214:0.81:NA;rs11053221:0.81:-0.01;rs34353125:0.71:NA)	ALG10(eqtl:0.8:rs11052901)
12p11.1	0	38514547	0.38 0.11 0.29 0.17 0.31	0.0 0.01 0.01 0.05 0.09	172490	172490	38428302	38600792	0.03	0.02	0	0	0	0	0	0	0	0	0	0
12p11.1	0	39028239	0.45 0.1 0.34 0.23 0.31	0.0 0.01 0.01 0.06 0.15	172490	172490	38941994	39114484	0.03	0.02	0	0	0	0	1	1	0	0	"Alcohol consumption (drinks per week) (MTAG)(rs9325144:0.68:-0.01);Chronotype(rs1843888:0.88:NA);Daytime nap(rs34565156:1:-0.01);Getting up in morning(rs34565156:1:-0.01);Heart rate(rs826838:0.66:-0.23);Insulin-like growth factor 1 levels(rs6582630:0.89:0.02);Morning person(rs1843888:0.88:NA;rs7313852:0.93:NA);Morning vs. evening chronotype(rs6582618:0.82:NA);Morning/evening person (chronotype)(rs34565156:1:0.02);Morningness(rs7313852:0.93:-0.03);Pulse rate, automated reading(rs34565156:1:-0.21);Serum 25-Hydroxyvitamin D levels(rs9668081:0.66:0.01;rs7955128:0.8:0.01;rs10880925:0.84:0.01;rs34565156:1:-0.01;rs34565156:1:-0.01;rs34565156:1:-0.01;rs34565156:1:-0.01)"	ALG10B(eqtl:0.8:rs34565156)
12p11.1	0	39848960	0.45 0.12 0.3 0.16 0.3	0.0 0.0 0.01 0.11 0.29	172490	172490	39762715	39935205	0.03	0.01	0	0	0	0	1	1	0	0	0	ABCD2(eqtl:0.6:rs4628717);CPNE8(eqtl:0.4:rs4628717);LRRK2(eqtl:0.4:rs4628717)
12p11.1	0	61001481	0.39 0.02 0.34 0.22 0.4	0.0 0.01 0.02 0.11 0.22	172490	172490	60915236	61087726	0.03	0.03	0	0	0	0	0	0	0	0	0	0
12p11.1	0	73776884	0.39 0.22 0.34 0.09 0.22	0.0 0.02 0.03 0.14 0.33	172490	172490	73690639	73863129	0.03	0.04	0	0	0	0	0	0	0	0	0	0
12p11.1	0	74595877	0.43 0.17 0.28 0.16 0.27	0.0 0.01 0.03 0.11 0.3	172490	172490	74509632	74682122	0.03	0.04	0	0	0	0	1	0	0	1	0	0
12p11.1	0	81978026	0.4 0.19 0.26 0.13 0.37	0.0 0.02 0.03 0.18 0.44	172490	172490	81891781	82064271	0.03	0.04	0	0	0	0	1	1	0	0	0	0
12p11.1	0	84084693	0.4 0.18 0.3 0.12 0.39	0.0 0.0 0.02 0.21 0.39	172490	172490	83998448	84170938	0.03	0.04	0	0	0	0	0	0	0	0	College or university degree | qualifications(rs4882469:1:-0.03);Cortical thickness(rs324766:0.92:NA);Glaucoma (multi-trait analysis)(rs324762:0.88:0.07;rs4882469:1:-0.07);Glaucoma (primary open-angle)(rs324788:0.92:0.09);Optic cup area(rs482507:0.89:0.02;rs324775:0.88:NA;rs4882469:1:-0.02);Optic disc area(rs442376:0.92:0.03;rs2667477:0.92:0.03;rs4882469:1:-0.03);Vertex-wise cortical surface area(rs11115937:0.92:7.44);Vertex-wise cortical thickness(rs324766:0.92:-6.71);Vertex-wise sulcal depth(rs11115937:0.92:8.89);Vertical cup-disc ratio (adjusted for vertical disc diameter)(rs63092660:0.88:0.01);Vertical cup-disc ratio (multi-trait analysis)(rs324780:0.88:0.02);Vertical cup-disc ratio(rs324776:0.88:0.01;rs324780:0.89:0.01;rs4882469:1:-0.01)	0
12p11.1	0	84698651	0.41 0.11 0.27 0.29 0.26	0.0 0.01 0.02 0.11 0.37	172490	172490	84612406	84784896	0.03	0.03	0	0	0	0	0	0	0	0	0	0
12q14.1	1	62745268	0.18 0.34 0.25 0.13 0.15	0.0 0.0 0.01 0.14 1.17	181440	181439	62646745	62828184	0.02	0.02	0	0	0	0	2	1	1	1	Educational attainment (years of education)(rs11174399:1:0.01)	TAFA2(eqtl:0.9:rs7298827);USP15(eqtl:0.9:rs7298827;sqtl:0.4:rs12315645)
12q14.1	0	48595245	0.23 0.26 0.21 0.13 0.13	0.01 0.01 0.02 0.19 1.05	181440	181440	48504525	48685965	0.02	0.03	0	0	0	0	5	3	0	0	Mean corpuscular volume(rs11168458:1:-0.01)	ASB8(eqtl:0.4:rs11168458);CCDC184(eqtl:0.7:rs11168458);H1-7(eqtl:0.8:rs11168458);KANSL2(eqtl:0.7:rs11168458);OR10AD1(eqtl:0.1:rs11168458);PFKM(eqtl:0.5:rs11168458);SENP1(sqtl:0.1:rs11168458);TMEM106C(eqtl:0.8:rs11168458);ZNF641(eqtl:1:rs11168458;sqtl:0.4:rs11168458)
12q14.1	0	53733283	0.18 0.2 0.19 0.18 0.21	0.0 0.01 0.01 0.31 0.98	181440	181440	53642563	53824003	0.02	0.03	78	78	78	78	8	4	0	0	Apolipoprotein A1 levels(rs11170517:0.73:-0.02);HDL cholesterol levels(rs11170516:0.81:-0.02);Hypospadias (moderate to severe)(rs11170516:0.99:NA);Low density lipoprotein cholesterol levels(rs11829355:1:0.02);Mean corpuscular haemoglobin(rs11829355:1:-0.04);Mean corpuscular hemoglobin(rs11170516:0.99:-0.04;rs11170516:0.99:NA;rs11170516:0.91:-0.03;rs12582170:0.79:0.03;rs12582170:0.79:0.04;rs11829355:1:-0.03;rs11829355:1:-0.03;rs11829355:1:-0.03);Mean corpuscular volume(rs4759113:0.92:0.04;rs11170509:0.91:-0.04;rs12582170:0.72:NA;rs12582170:0.79:0.04;rs12582170:0.79:0.16;rs12582170:0.79:0.04;rs12582170:0.79:0.15;rs12582170:0.79:0.05;rs11829355:1:-0.03;rs11829355:1:-0.04;rs11829355:1:-0.12;rs11829355:1:-0.03);Mean platelet volume(rs11829355:1:-0.01);Mean reticulocyte volume(rs12582170:0.79:0.24;rs11829355:1:-0.18;rs11829355:1:-0.03);Mean sphered cell volume(rs12582170:0.79:0.18;rs11829355:1:-0.14);Mean spheric corpuscular volume(rs11829355:1:-0.03);Monocyte count(rs11829355:1:-0.02);Monocyte percentage of white cells(rs71068111:1:-0.02;rs11829355:1:-0.02);Red blood cell (erythrocyte) count(rs11829355:1:0.01);Red blood cell count(rs11829355:1:0.03;rs11829355:1:0.02);Reticulocyte count(rs11829355:1:0.02);Sex hormone-binding globulin levels adjusted for BMI(rs11829355:1:-0.01);Sex hormone-binding globulin levels(rs11829355:1:-0.01)	AMHR2(sqtl:0.9:rs11829355);ATP5MC2(eqtl:0.7:rs11829355;sqtl:0.6:rs11829355);MAP3K12(eqtl:0.6:rs11829355;sqtl:0.1:rs11829355);PCBP2(eqtl:0.2:rs11829355);PRR13(eqtl:1:rs11829355);SP1(eqtl:0.9:rs11829355;sqtl:0.3:rs11829355);TARBP2(eqtl:0.4:rs11829355)
12q14.1	0	70639854	0.14 0.09 0.22 0.2 0.37	0.0 0.01 0.01 0.28 1.03	181440	181440	70549134	70730574	0.02	0.03	0	0	0	0	2	0	0	0	0	KCNMB4(eqtl:0.9:rs74716820;sqtl:0.2:rs74716820);RAB3IP(sqtl:0.3:rs74716820)
12q14.1	0	72116782	0.14 0.22 0.2 0.3 0.16	0.01 0.03 0.03 0.34 1.03	181440	181440	72026062	72207502	0.02	0.06	0	0	0	0	4	4	0	0	0	0
12q14.1	0	75771295	0.14 0.21 0.2 0.12 0.3	0.01 0.01 0.01 0.34 1.12	181440	181440	75680575	75862015	0.02	0.03	0	0	0	0	3	3	0	0	0	CAPS2(eqtl:0.6:rs12424057;sqtl:0.6:rs12424057);GLIPR1(eqtl:1:rs12424057;sqtl:0.5:rs12424057);GLIPR1L1(eqtl:0.2:rs12424057);GLIPR1L2(eqtl:0.7:rs12424057);KRR1(eqtl:0.9:rs12424057)
12q14.1	0	96921405	0.23 0.08 0.37 0.2 0.16	0.0 0.0 0.02 0.34 1.34	181440	181440	96830685	97012125	0.02	0.04	0	0	0	0	1	1	0	0	0	NEDD1(eqtl:0.2:rs12814453)
12q14.1	0	101732904	0.21 0.05 0.22 0.37 0.28	0.0 0.01 0.02 0.83 1.34	181440	181440	101642184	101823624	0.02	0.04	0	0	0	0	2	2	0	0	Alcohol dependence (age at onset)(rs57083693:0.95:NA)	UTP20(eqtl:0.4:rs112875290)
12q14.1	0	102786072	0.2 0.32 0.15 0.17 0.13	0.0 0.01 0.02 0.32 1.02	181440	181440	102695352	102876792	0.02	0.05	3	3	3	3	1	0	0	0	Sitting height(rs10860862:1:0.07);Standing height(rs10860862:1:0.11)	PARPBP(eqtl:0.1:rs10860862);WASHC3(sqtl:0.1:rs10860862)
12q14.1	0	108373127	0.16 0.12 0.32 0.35 0.18	0.0 0.01 0.02 0.63 1.26	181440	181440	108282407	108463847	0.02	0.05	0	0	0	0	1	0	0	0	Daytime nap(rs60222088:0.76:-0.01);Nap during day(rs60222088:0.76:-0.01);Sleep duration(rs4402351:0.76:-0.98)	BTBD11(eqtl:0.2:rs7953269);WSCD2(eqtl:0.6:rs7953269)
12q24.11	1	110918673	0.88 0.69 0.9 0.99 0.92	0.0 0.01 0.01 0.04 0.26	343030	343029	110747511	111090540	0.03	0.03	9	12	17	28	10	10	0	0	Automobile speeding propensity(rs61106808:0.8:NA);Cognitive performance (MTAG) [MTAG](rs148526428:0.79:0.02);Composite immunoglobulin trait (IgA/IgG)(rs28720928:0.83:-0.12);Headache | pain type(s) experienced in last month(rs112961098:0.78:NA);Headache(rs7300001:0.78:-0.01);Intelligence (MTAG)(rs12313068:0.64:0.02)	ANAPC7(sqtl:0.4:rs7960988;eqtl:0.5:rs61117387);ANKRD13A(sqtl:0.2:rs7960988);ARPC3(eqtl:0.7:rs7960988;sqtl:0.5:rs7960988);ATP2A2(eqtl:0.1:rs7960988);C12orf76(eqtl:0.5:rs7960988;sqtl:0.3:rs7960988);FAM216A(eqtl:1:rs73206895);GLTP(sqtl:0.9:rs7960988);GPN3(eqtl:1:rs7960988);HVCN1(eqtl:0.9:rs7960988);PPP1CC(eqtl:0.8:rs7960988);PPTC7(eqtl:0.8:rs7960988);RAD9B(eqtl:0.5:rs7960988);TCHP(eqtl:0.4:rs73206857);TCTN1(eqtl:0.3:rs7960988);VPS29(eqtl:0.4:rs7960988)
12q24.11	0	33575678	0.89 0.79 0.89 0.94 0.78	0.0 0.02 0.04 0.17 0.44	343030	343030	33404163	33747193	0.03	0.12	0	0	0	0	1	0	0	0	"Pulse rate, automated reading(rs1994166:1:-0.26)"	SYT10(eqtl:1:rs1994166)
12q24.11	0	39277118	0.92 0.79 0.88 0.85 0.92	0.0 0.01 0.01 0.1 0.21	343030	343030	39105603	39448633	0.03	0.07	0	0	0	0	1	1	0	0	0	CPNE8(eqtl:0.3:rs78667616)
12q24.11	0	39864880	0.88 0.82 0.88 0.86 0.93	0.0 0.0 0.0 0.1 0.31	343030	343030	39693365	40036395	0.03	0.05	0	0	0	0	3	2	0	0	0	ABCD2(eqtl:0.8:rs146270702);LRRK2(eqtl:0.1:rs146270702)
12q24.11	0	51240780	0.92 0.6 0.89 0.97 0.91	0.01 0.03 0.03 0.11 0.38	343030	343030	51069265	51412295	0.03	0.09	0	0	0	0	6	5	0	0	Neutrophil count(rs12317842:1:0.02);White blood cell count(rs12317842:1:0.02)	ATF1(eqtl:0.2:rs12317842);CERS5(eqtl:0.7:rs12317842);LETMD1(eqtl:0.7:rs12317842);LIMA1(eqtl:0.6:rs12317842);METTL7A(eqtl:0.5:rs12317842);SLC11A2(eqtl:0.8:rs12317842);TFCP2(eqtl:0.6:rs12317842)
12q24.11	0	73931715	0.88 0.67 0.91 0.94 0.9	0.0 0.01 0.02 0.12 0.31	343030	343030	73760200	74103230	0.03	0.08	0	0	0	0	0	0	0	0	0	0
12q24.11	0	74466625	0.88 0.66 0.9 0.98 0.93	0.0 0.01 0.01 0.08 0.24	343030	343030	74295110	74638140	0.03	0.05	0	0	0	0	1	0	0	0	0	0
12q24.11	0	84439577	0.9 0.74 0.96 0.97 0.9	0.0 0.01 0.02 0.13 0.27	343030	343030	84268062	84611092	0.03	0.09	0	0	0	0	0	0	0	0	0	0
12q24.11	0	86407902	0.86 0.71 0.95 0.95 0.89	0.0 0.0 0.02 0.14 0.26	343030	343030	86236387	86579417	0.03	0.1	0	0	0	0	2	1	0	0	Hair color(rs7299005:0.69:NA)	MGAT4C(eqtl:0.4:rs61931073)
12q24.11	0	86951340	0.88 0.69 0.94 0.97 0.9	0.0 0.01 0.01 0.06 0.17	343030	343030	86779825	87122855	0.03	0.03	0	0	0	1	1	1	0	0	0	0
13q14.2	1	49016644	0.96 0.22 0.9 0.89 0.9	0.0 0.0 0.01 0.1 0.73	251267	251266	48892086	49143352	0.02	0.02	0	0	0	0	4	3	0	0	0	LPAR6(eqtl:0.3:rs415160);RCBTB2(eqtl:0.4:rs2854348)
13q14.2	0	19994310	0.94 0.22 0.83 0.93 0.89	0.0 0.02 0.07 0.17 0.61	251267	251267	19868676	20119943	0.02	0.1	0	0	0	0	3	1	0	0	0	MPHOSPH8(eqtl:0.3:rs4771230);TPTE2(eqtl:0.1:rs4771230;sqtl:0.2:rs4771230)
13q14.2	0	50478732	0.95 0.97 0.81 0.42 0.82	0.02 0.04 0.05 0.14 0.56	251267	251267	50353098	50604365	0.02	0.1	0	0	0	0	7	3	0	0	0	CAB39L(sqtl:0.4:rs75389624);EBPL(eqtl:0.1:rs75389624);KCNRG(eqtl:0.2:rs75389624);RCBTB1(eqtl:0.4:rs75389624);SPRYD7(eqtl:0.7:rs75389624)
13q14.2	0	67329549	0.92 0.34 0.93 0.85 0.9	0.0 0.05 0.07 0.3 0.71	251267	251267	67203915	67455182	0.02	0.13	0	0	0	0	2	0	0	0	0	0
13q14.2	0	68177973	0.91 0.57 0.88 0.7 0.78	0.0 0.06 0.08 0.26 0.89	251267	251267	68052339	68303606	0.02	0.12	0	0	0	0	0	0	0	0	0	0
13q14.2	0	80925733	0.95 0.51 0.66 0.83 0.89	0.02 0.05 0.08 0.38 0.81	251267	251267	80800099	81051366	0.02	0.14	0	0	0	0	1	0	0	0	0	0
13q14.2	0	82160891	0.92 0.76 0.61 0.66 0.85	0.0 0.02 0.04 0.26 0.85	251267	251267	82035257	82286524	0.02	0.12	0	0	0	0	0	0	0	0	0	0
13q14.2	0	84735533	0.92 0.58 0.92 0.75 0.77	0.0 0.02 0.03 0.22 0.58	251267	251267	84609899	84861166	0.02	0.09	0	0	0	0	1	0	0	0	0	0
13q14.2	0	93457534	0.93 0.62 0.79 0.68 0.85	0.0 0.01 0.03 0.4 0.91	251267	251267	93331900	93583167	0.02	0.08	0	0	0	0	2	0	0	0	Biological sex(rs9556218:0.75:0.02)	0
13q14.2	0	97929154	0.93 0.4 0.81 0.91 0.84	0.01 0.06 0.08 0.22 0.78	251267	251267	97803520	98054787	0.02	0.14	0	0	0	0	2	0	0	1	0	MBNL2(eqtl:0.1:rs7320723)
15q21.3	1	57363575	0.52 0.02 0.44 0.36 0.32	0.0 0.01 0.01 0.1 1.15	269922	269921	57217167	57487088	0.03	0.03	0	0	0	0	1	1	0	0	"""Primary open-angle glaucoma, strict""(rs715338:0.8:NA);Bioavailable testosterone levels(rs7496293:0.92:0.02;rs7496293:0.92:0.01);Body mass index [Japanese](rs2593235:0.93:-0.02);HDL cholesterol levels(rs2920265:0.78:-0.01);Insomnia [Female](rs715338:0.8:NA);Insomnia(rs715338:0.8:NA);Intraocular pressure(rs715338:0.8:-0.08);Juvenile Open Angle Glaucoma(rs715338:0.8:NA);Pattern 2 | hair/balding pattern(rs1378597254:0.69:NA);Primary open-angle glaucoma(rs715338:0.8:NA);Total testosterone levels(rs11071293:0.62:-0.02);Type 2 diabetes [conditional](rs2585088:0.78:NA);Type 2 diabetes(rs2435907:0.78:-0.03)"	TCF12(eqtl:0.8:rs62025331;sqtl:0.3:rs62025331);ZNF280D(eqtl:0.4:rs2111891)
15q21.3	0	31843528	0.53 0.05 0.61 0.1 0.36	0.01 0.06 0.08 0.36 1.32	269922	269922	31708567	31978489	0.03	0.18	0	0	0	0	2	0	0	0	Body mass index(rs4284600:1:NA;rs11630385:1:0.01;rs1471212:0.98:NA)	0
15q21.3	0	40062086	0.49 0.22 0.27 0.18 0.53	0.0 0.01 0.05 0.34 1.31	269922	269922	39927125	40197047	0.03	0.13	0	0	0	0	3	1	0	0	0	EIF2AK4(eqtl:0.3:rs1021411);SRP14(eqtl:0.2:rs1021411);THBS1(eqtl:0.1:rs1021411)
15q21.3	0	40741973	0.5 0.18 0.39 0.2 0.37	0.01 0.09 0.1 0.78 1.27	269922	269922	40607012	40876934	0.03	0.19	0	0	0	0	11	7	0	0	Lymphocyte counts(rs4244580:1:-0.01;rs4244580:1:-0.01);Red cell distribution width(rs4244580:1:-0.01;rs4244580:1:-0.01);Triglyceride levels(rs3803357:0.92:-0.01)	BAHD1(eqtl:0.7:rs4244580);CCDC32(eqtl:1:rs4244580;sqtl:0.9:rs4244580);CHST14(eqtl:0.5:rs4244580);DNAJC17(eqtl:0.2:rs4244580);GCHFR(eqtl:0.5:rs4244580);INAFM2(eqtl:0.5:rs4244580);IVD(eqtl:0.4:rs4244580;sqtl:0.6:rs4244580);KNSTRN(eqtl:0.9:rs4244580);RMDN3(eqtl:0.8:rs4244580);ZFYVE19(eqtl:0.9:rs4244580;sqtl:0.8:rs4244580)
15q21.3	0	45808928	0.49 0.25 0.36 0.2 0.29	0.0 0.0 0.0 0.34 1.28	269922	269922	45673967	45943889	0.03	0.05	0	0	0	0	9	6	0	0	Appendicular lean mass(rs3120975:0.74:0.01;rs11070460:1:-0.01);Glomerular filtration rate (creatinine)(rs11070460:1:0.01);Glomerular filtration rate in non diabetics (creatinine)(rs11070460:1:0.01)	BLOC1S6(eqtl:0.4:rs11070460);DUOX1(eqtl:0.3:rs11070460);GATM(eqtl:1:rs11070460;sqtl:0.1:rs11070460);SLC28A2(eqtl:0.9:rs11070460);SPATA5L1(eqtl:1:rs11070460)
15q21.3	0	47143731	0.49 0.1 0.51 0.15 0.4	0.01 0.08 0.09 0.24 1.03	269922	269922	47008770	47278692	0.03	0.12	0	0	0	0	0	0	0	0	0	0
15q21.3	0	47754027	0.52 0.19 0.55 0.12 0.33	0.01 0.02 0.05 0.43 1.04	269922	269922	47619066	47888988	0.03	0.15	0	0	0	0	1	0	0	0	Age at first sexual intercourse(rs12900091:0.69:0.02;rs281323:1:-0.01;rs281323:1:-0.02);Attention deficit hyperactivity disorder [males](rs8039398:0.88:NA;rs281323:1:0.09);Attention deficit hyperactivity disorder or cannabis use(rs8039398:0.88:NA);Attention deficit hyperactivity disorder or intracranial volume (pleiotropy)(rs281320:0.99:6.47);Attention deficit hyperactivity disorder or putamen volume (pleiotropy)(rs281323:1:5.9);Attention deficit hyperactivity disorder(rs281324:1:NA);Educational attainment (years of education)(rs281323:1:NA);Gamma glutamyl transferase levels(rs4775699:0.69:-0.01);Major depressive disorder vs ADHD (ordinary least squares (OLS))(rs8039398:0.88:NA);Oily fish consumption(rs28533540:0.76:NA);Oily fish intake(rs28533540:0.76:0.02);Platelet count(rs8027136:0.65:-0.01);Pork consumption(rs28533540:0.76:NA)	SEMA6D(eqtl:1:rs281323)
15q21.3	0	63451563	0.52 0.18 0.35 0.35 0.28	0.0 0.01 0.03 0.69 1.25	269922	269922	63316602	63586524	0.03	0.15	0	0	0	0	6	4	0	0	Blood metabolite levels [succinylcarnitine](rs1472631:0.78:-0.04);Creatinine levels(rs2053633:0.76:-0.02);Cystatin C levels(rs2053633:0.76:-0.02);Estimated glomerular filtration rate(rs11071738:0.61:0);Mean platelet (thrombocyte) volume(rs55862039:1:-0.02);Mean platelet volume(rs55862039:1:-0.02;rs55862039:1:-0.02;rs55862039:1:-0.02);Metabolic traits [succinylcarnitine](rs2652822:0.77:-0.09);Platelet count(rs55862039:1:0.01;rs55862039:1:0.01);Serum metabolite levels [succinylcarnitine (C4-DC](rs1126308:0.88:-0.41);Serum metabolite levels [succinylcarnitine](rs2652822:0.77:NA);Urinary metabolite levels in chronic kidney disease [succinylcarnitine (C4-DC](rs11071733:0.63:-0.14)	APH1B(eqtl:0.7:rs55862039);LACTB(eqtl:0.9:rs55862039);RAB8B(sqtl:0.9:rs55862039);RPS27L(eqtl:0.7:rs55862039);TPM1(eqtl:0.7:rs55862039)
15q21.3	0	78234455	0.5 0.38 0.3 0.27 0.28	0.01 0.02 0.06 0.35 1.11	269922	269922	78099494	78369416	0.03	0.16	0	0	0	0	5	1	0	0	Serum albumin levels(rs62008592:1:-0.02);Serum total protein level(rs62008592:1:-0.01)	ADAMTS7(sqtl:0.8:rs62008592);DNAJA4(eqtl:0.6:rs62008592);TBC1D2B(eqtl:0.6:rs62008592)
15q21.3	0	90862093	0.53 0.2 0.43 0.2 0.33	0.01 0.04 0.08 0.47 1.35	269922	269922	90727132	90997054	0.03	0.17	0	0	0	0	8	6	0	0	Basophil count(rs9944274:1:-0.02;rs9944274:1:-0.01);Basophil percentage of white cells(rs9944274:1:-0.02);Basophill percentage(rs9944274:1:-0.01);Heel bone mineral density(rs9944274:1:-0.02;rs9944274:1:-0.02);Lymphocyte counts(rs9944274:1:0.02;rs9944274:1:0.02);Lymphocyte percentage of white cells(rs9944274:1:0.01)	BLM(eqtl:0.2:rs9944274);CIB1(eqtl:0.7:rs9944274);CRTC3(eqtl:0.7:rs9944274);GDPGP1(eqtl:0.7:rs9944274);IQGAP1(eqtl:1:rs9944274;sqtl:0.5:rs9944274);NGRN(eqtl:0.1:rs9944274);ZNF774(eqtl:0.8:rs9944274;sqtl:0.3:rs9944274)
